"ID";"Populatie";"KenmerkenVanHuishoudens";"RegioS";"Perioden";"ParticuliereHuishoudens_1";"ParticuliereHuishoudensRelatief_2";"GemiddeldGestandaardiseerdInkomen_3";"MediaanGestandaardiseerdInkomen_4";"GemiddeldBesteedbaarInkomen_5";"MediaanBesteedbaarInkomen_6";"GestandaardiseerdInkomen1e10Groep_7";"GestandaardiseerdInkomen2e10Groep_8";"GestandaardiseerdInkomen3e10Groep_9";"GestandaardiseerdInkomen4e10Groep_10";"GestandaardiseerdInkomen5e10Groep_11";"GestandaardiseerdInkomen6e10Groep_12";"GestandaardiseerdInkomen7e10Groep_13";"GestandaardiseerdInkomen8e10Groep_14";"GestandaardiseerdInkomen9e10Groep_15";"GestandaardiseerdInkomen10e10Groep_16"
"273557";"3000870";"1014050";"PV24  ";"2022JJ00";"     0.1";"       0";"    13.5";"    13.8";"    20.9";"    20.4";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273558";"3000870";"1014050";"PV24  ";"2023JJ00";"     0.1";"       0";"    14.2";"    15.6";"    22.2";"    22.4";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273559";"3000870";"1014050";"PV24  ";"2024JJ00";"     0.1";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273570";"3000870";"1014050";"PV25  ";"2021JJ00";"     0.3";"       0";"    12.3";"    12.3";"    19.7";"    17.9";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273571";"3000870";"1014050";"PV25  ";"2022JJ00";"     0.2";"       0";"    13.0";"    13.5";"    19.8";"    19.7";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273572";"3000870";"1014050";"PV25  ";"2023JJ00";"     0.2";"       0";"    13.8";"    15.0";"    21.5";"    22.4";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273573";"3000870";"1014050";"PV25  ";"2024JJ00";"     0.3";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273584";"3000870";"1014050";"PV26  ";"2021JJ00";"     0.2";"       0";"    12.3";"    13.3";"    19.8";"    19.6";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273585";"3000870";"1014050";"PV26  ";"2022JJ00";"     0.1";"       0";"    13.1";"    14.3";"    21.1";"    20.8";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273586";"3000870";"1014050";"PV26  ";"2023JJ00";"     0.1";"       0";"    12.3";"    13.7";"    19.7";"    19.9";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273587";"3000870";"1014050";"PV26  ";"2024JJ00";"     0.1";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273598";"3000870";"1014050";"PV27  ";"2021JJ00";"     0.5";"       0";"    11.3";"    12.3";"    17.5";"    17.2";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273599";"3000870";"1014050";"PV27  ";"2022JJ00";"     0.4";"       0";"    12.1";"    13.0";"    18.2";"    18.4";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273600";"3000870";"1014050";"PV27  ";"2023JJ00";"     0.4";"       0";"    13.5";"    11.4";"    21.5";"    16.8";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273601";"3000870";"1014050";"PV27  ";"2024JJ00";"     0.5";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273612";"3000870";"1014050";"PV28  ";"2021JJ00";"     1.5";"       0";"    12.3";"    12.5";"    18.8";"    18.2";"      86";"      10";"       2";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"273613";"3000870";"1014050";"PV28  ";"2022JJ00";"     1.1";"       0";"    12.9";"    14.0";"    19.3";"    19.7";"      89";"       8";"       2";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"273614";"3000870";"1014050";"PV28  ";"2023JJ00";"     1.1";"       0";"    13.3";"    14.8";"    20.1";"    21.4";"      87";"      10";"       2";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"273615";"3000870";"1014050";"PV28  ";"2024JJ00";"     1.2";"       0";"       .";"    16.3";"       .";"    24.3";"      76";"      17";"       5";"       1";"       0";"       0";"       0";"       0";"       0";"       0"
"273626";"3000870";"1014050";"PV29  ";"2021JJ00";"     0.1";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273627";"3000870";"1014050";"PV29  ";"2022JJ00";"     0.0";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273628";"3000870";"1014050";"PV29  ";"2023JJ00";"     0.0";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273629";"3000870";"1014050";"PV29  ";"2024JJ00";"     0.1";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273640";"3000870";"1014050";"PV30  ";"2021JJ00";"     0.3";"       0";"    11.4";"    12.4";"    18.0";"    18.9";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273641";"3000870";"1014050";"PV30  ";"2022JJ00";"     0.3";"       0";"    13.2";"    14.7";"    20.7";"    20.7";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273642";"3000870";"1014050";"PV30  ";"2023JJ00";"     0.2";"       0";"    13.2";"    15.0";"    20.4";"    22.1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273643";"3000870";"1014050";"PV30  ";"2024JJ00";"     0.3";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273654";"3000870";"1014050";"PV31  ";"2021JJ00";"     0.2";"       0";"    11.4";"    12.7";"    18.4";"    18.6";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273655";"3000870";"1014050";"PV31  ";"2022JJ00";"     0.1";"       0";"    12.0";"    13.2";"    18.2";"    19.9";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273656";"3000870";"1014050";"PV31  ";"2023JJ00";"     0.1";"       0";"    11.4";"    13.8";"    17.8";"    20.1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"273657";"3000870";"1014050";"PV31  ";"2024JJ00";"     0.2";"       0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"279576";"3000870";"1014800";"PV20  ";"2021JJ00";"   152.4";"      57";"    37.2";"    33.6";"    54.9";"    48.3";"       2";"       4";"       7";"      11";"      13";"      14";"      14";"      13";"      12";"      10"
"279577";"3000870";"1014800";"PV20  ";"2022JJ00";"   153.7";"      57";"    38.7";"    35.4";"    57.0";"    50.8";"       3";"       4";"       7";"      12";"      13";"      14";"      14";"      13";"      12";"      10"
"279578";"3000870";"1014800";"PV20  ";"2023JJ00";"   154.5";"      56";"    42.4";"    38.1";"    62.6";"    54.8";"       3";"       4";"       7";"      11";"      13";"      14";"      14";"      13";"      12";"      10"
"279579";"3000870";"1014800";"PV20  ";"2024JJ00";"   154.9";"      56";"    44.7";"    40.9";"    65.9";"    58.4";"       3";"       4";"       7";"      11";"      12";"      14";"      14";"      13";"      12";"      10"
"279590";"3000870";"1014800";"PV21  ";"2021JJ00";"   183.9";"      64";"    36.3";"    33.4";"    54.7";"    49.3";"       2";"       4";"       7";"      12";"      13";"      15";"      14";"      13";"      11";"       9"
"279591";"3000870";"1014800";"PV21  ";"2022JJ00";"   185.4";"      64";"    38.3";"    35.1";"    57.7";"    51.7";"       2";"       3";"       7";"      12";"      13";"      15";"      14";"      13";"      11";"       9"
"279592";"3000870";"1014800";"PV21  ";"2023JJ00";"   186.4";"      63";"    42.2";"    37.7";"    63.6";"    55.7";"       3";"       4";"       7";"      11";"      13";"      15";"      14";"      13";"      11";"       9"
"279593";"3000870";"1014800";"PV21  ";"2024JJ00";"   186.4";"      63";"    44.7";"    40.5";"    67.1";"    59.4";"       3";"       4";"       7";"      11";"      13";"      14";"      14";"      13";"      11";"       9"
"279604";"3000870";"1014800";"PV22  ";"2021JJ00";"   147.1";"      67";"    37.4";"    34.1";"    56.4";"    50.5";"       2";"       3";"       6";"      11";"      13";"      14";"      14";"      14";"      12";"      10"
"279605";"3000870";"1014800";"PV22  ";"2022JJ00";"   148.6";"      67";"    39.2";"    35.9";"    59.0";"    53.0";"       2";"       3";"       6";"      11";"      13";"      14";"      14";"      14";"      12";"      10"
"279606";"3000870";"1014800";"PV22  ";"2023JJ00";"   149.5";"      67";"    43.4";"    38.7";"    65.4";"    57.2";"       2";"       3";"       6";"      11";"      13";"      14";"      14";"      14";"      12";"      10"
"279607";"3000870";"1014800";"PV22  ";"2024JJ00";"   150.1";"      67";"    45.8";"    41.6";"    68.9";"    61.2";"       2";"       4";"       7";"      10";"      12";"      14";"      14";"      14";"      13";"      10"
"279618";"3000870";"1014800";"PV23  ";"2021JJ00";"   310.3";"      62";"    38.5";"    34.9";"    59.6";"    53.5";"       2";"       3";"       5";"      10";"      13";"      14";"      15";"      14";"      13";"      11"
"279619";"3000870";"1014800";"PV23  ";"2022JJ00";"   313.7";"      63";"    40.6";"    36.7";"    62.9";"    56.4";"       2";"       2";"       5";"      11";"      13";"      14";"      15";"      14";"      13";"      11"
"279620";"3000870";"1014800";"PV23  ";"2023JJ00";"   316.1";"      62";"    46.0";"    39.6";"    71.4";"    60.9";"       2";"       3";"       6";"      10";"      12";"      14";"      15";"      14";"      14";"      11"
"279621";"3000870";"1014800";"PV23  ";"2024JJ00";"   317.4";"      62";"    48.6";"    42.5";"    75.2";"    65.1";"       2";"       3";"       6";"       9";"      12";"      14";"      15";"      15";"      14";"      11"
"279632";"3000870";"1014800";"PV24  ";"2021JJ00";"   113.4";"      64";"    38.8";"    35.6";"    60.1";"    54.6";"       2";"       3";"       5";"       9";"      12";"      14";"      14";"      15";"      14";"      12"
"279633";"3000870";"1014800";"PV24  ";"2022JJ00";"   115.4";"      64";"    41.0";"    37.7";"    63.5";"    57.7";"       2";"       3";"       5";"       9";"      12";"      13";"      14";"      15";"      15";"      13"
"279634";"3000870";"1014800";"PV24  ";"2023JJ00";"   116.5";"      63";"    45.2";"    40.7";"    70.0";"    62.6";"       2";"       3";"       5";"       8";"      11";"      13";"      14";"      15";"      15";"      13"
"279635";"3000870";"1014800";"PV24  ";"2024JJ00";"   117.7";"      63";"    47.5";"    43.5";"    73.5";"    66.6";"       2";"       3";"       5";"       8";"      11";"      13";"      14";"      15";"      15";"      13"
"279646";"3000870";"1014800";"PV25  ";"2021JJ00";"   559.0";"      62";"    40.2";"    36.1";"    61.6";"    54.8";"       2";"       2";"       5";"       9";"      12";"      13";"      14";"      15";"      15";"      14"
"279647";"3000870";"1014800";"PV25  ";"2022JJ00";"   565.7";"      62";"    42.4";"    38.0";"    64.9";"    57.6";"       2";"       2";"       5";"       9";"      11";"      13";"      14";"      15";"      15";"      13"
"279648";"3000870";"1014800";"PV25  ";"2023JJ00";"   569.5";"      61";"    48.1";"    40.9";"    73.7";"    62.1";"       2";"       2";"       5";"       9";"      11";"      13";"      14";"      15";"      15";"      14"
"279649";"3000870";"1014800";"PV25  ";"2024JJ00";"   572.5";"      61";"    50.5";"    43.8";"    77.2";"    66.3";"       2";"       3";"       5";"       9";"      11";"      13";"      14";"      15";"      15";"      14"
"279660";"3000870";"1014800";"PV26  ";"2021JJ00";"   343.3";"      58";"    45.4";"    39.7";"    69.6";"    60.4";"       2";"       2";"       3";"       6";"       9";"      11";"      13";"      15";"      18";"      22"
"279661";"3000870";"1014800";"PV26  ";"2022JJ00";"   347.4";"      58";"    47.8";"    41.8";"    73.3";"    63.6";"       2";"       1";"       3";"       6";"       9";"      11";"      13";"      15";"      18";"      22"
"279662";"3000870";"1014800";"PV26  ";"2023JJ00";"   349.9";"      58";"    54.9";"    44.9";"    84.0";"    68.4";"       2";"       2";"       3";"       6";"       8";"      11";"      13";"      15";"      18";"      22"
"279663";"3000870";"1014800";"PV26  ";"2024JJ00";"   352.4";"      58";"    56.8";"    47.9";"    86.8";"    72.8";"       2";"       2";"       3";"       6";"       8";"      11";"      13";"      15";"      18";"      22"
"279674";"3000870";"1014800";"PV27  ";"2021JJ00";"   682.6";"      51";"    46.5";"    39.0";"    69.6";"    57.4";"       2";"       2";"       3";"       7";"       9";"      11";"      13";"      14";"      16";"      22"
"279675";"3000870";"1014800";"PV27  ";"2022JJ00";"   691.0";"      51";"    49.0";"    41.1";"    73.3";"    60.6";"       2";"       2";"       3";"       7";"       9";"      11";"      13";"      14";"      16";"      22"
"279676";"3000870";"1014800";"PV27  ";"2023JJ00";"   695.3";"      51";"    57.6";"    44.1";"    86.1";"    65.1";"       3";"       2";"       4";"       7";"       9";"      11";"      13";"      14";"      16";"      22"
"279677";"3000870";"1014800";"PV27  ";"2024JJ00";"   700.4";"      50";"    59.5";"    47.0";"    88.8";"    69.1";"       3";"       2";"       4";"       6";"       9";"      11";"      13";"      14";"      16";"      22"
"279688";"3000870";"1014800";"PV28  ";"2021JJ00";"   879.3";"      53";"    43.1";"    38.2";"    65.4";"    56.9";"       2";"       2";"       4";"       7";"       9";"      12";"      14";"      15";"      17";"      18"
"279689";"3000870";"1014800";"PV28  ";"2022JJ00";"   889.2";"      53";"    45.7";"    40.2";"    69.1";"    59.9";"       2";"       2";"       4";"       7";"       9";"      12";"      14";"      15";"      17";"      18"
"279690";"3000870";"1014800";"PV28  ";"2023JJ00";"   895.4";"      52";"    52.4";"    43.2";"    79.4";"    64.5";"       2";"       2";"       4";"       7";"       9";"      12";"      13";"      15";"      17";"      19"
"279691";"3000870";"1014800";"PV28  ";"2024JJ00";"   903.1";"      52";"    54.4";"    46.0";"    82.2";"    68.5";"       2";"       2";"       4";"       7";"       9";"      12";"      13";"      15";"      17";"      18"
"279702";"3000870";"1014800";"PV29  ";"2021JJ00";"   119.1";"      68";"    38.3";"    34.8";"    56.9";"    50.1";"       3";"       3";"       6";"      11";"      12";"      13";"      14";"      14";"      13";"      12"
"279703";"3000870";"1014800";"PV29  ";"2022JJ00";"   120.3";"      68";"    40.0";"    36.5";"    59.4";"    52.3";"       3";"       3";"       6";"      11";"      12";"      13";"      14";"      13";"      13";"      11"
