"ID";"Inkomensbegrippen";"Inkomensklassen";"KenmerkenVanHuishoudens";"Perioden";"ParticuliereHuishoudens_1";"PersonenPerHuishouden_2";"PersonenMetInkomenPerHuishouden_3";"GemiddeldInkomen_4";"MediaanInkomen_5"
"45521";"A043967";"A043958";"1013650";"2018JJ00";"70.9";"1.8";"1.7";"62.8";"58.9"
"45522";"A043967";"A043958";"1013650";"2019JJ00";"84";"1.8";"1.7";"62.8";"58.8"
"45523";"A043967";"A043958";"1013650";"2020JJ00";"93";"1.8";"1.7";"62.2";"58.4"
"45524";"A043967";"A043958";"1013650";"2021JJ00";"107.1";"1.8";"1.7";"62.1";"58.3"
"45525";"A043967";"A043958";"1013650";"2022JJ00";"120.7";"1.8";"1.7";"61.6";"57.9"
"45526";"A043967";"A043958";"1013650";"2023JJ00";"164.1";"1.8";"1.7";"61.1";"57.5"
"45527";"A043967";"A043958";"1013650";"2024JJ00";"217.3";"1.8";"1.7";"61.1";"57.5"
"45535";"A043967";"A043958";"1013700";"2018JJ00";"70.8";"1.8";"1.7";"62.8";"58.9"
"45536";"A043967";"A043958";"1013700";"2019JJ00";"83.9";"1.8";"1.7";"62.8";"58.8"
"45537";"A043967";"A043958";"1013700";"2020JJ00";"92.9";"1.8";"1.7";"62.2";"58.4"
"45538";"A043967";"A043958";"1013700";"2021JJ00";"107";"1.8";"1.7";"62.1";"58.3"
"45539";"A043967";"A043958";"1013700";"2022JJ00";"120.6";"1.8";"1.7";"61.6";"57.9"
"45540";"A043967";"A043958";"1013700";"2023JJ00";"164";"1.8";"1.7";"61.1";"57.5"
"45541";"A043967";"A043958";"1013700";"2024JJ00";"217.2";"1.8";"1.7";"61.1";"57.5"
"45549";"A043967";"A043958";"1013750";"2018JJ00";"0.4";"1.9";"1.8";"58.5";"55.2"
"45550";"A043967";"A043958";"1013750";"2019JJ00";"0.5";"1.8";"1.8";"58.2";"55.1"
"45551";"A043967";"A043958";"1013750";"2020JJ00";"0.5";"1.9";"1.8";"58";"55.3"
"45552";"A043967";"A043958";"1013750";"2021JJ00";"0.4";"1.8";"1.7";"57.9";"55.2"
"45553";"A043967";"A043958";"1013750";"2022JJ00";"0.4";"1.8";"1.8";"57.7";"55"
"45554";"A043967";"A043958";"1013750";"2023JJ00";"0.7";"1.8";"1.8";"58.6";"55.9"
"45555";"A043967";"A043958";"1013750";"2024JJ00";"1.1";"1.8";"1.8";"57.6";"55.2"
"45563";"A043967";"A043958";"1013800";"2018JJ00";"1.3";"2.1";"1.9";"61.1";"57"
"45564";"A043967";"A043958";"1013800";"2019JJ00";"1.8";"2.1";"1.9";"60.5";"56.7"
"45565";"A043967";"A043958";"1013800";"2020JJ00";"2.3";"2.1";"1.9";"60.3";"56.6"
"45566";"A043967";"A043958";"1013800";"2021JJ00";"2.6";"2.1";"1.9";"59.6";"56"
"45567";"A043967";"A043958";"1013800";"2022JJ00";"3.3";"2";"1.9";"59.8";"56.2"
"45568";"A043967";"A043958";"1013800";"2023JJ00";"5.8";"2.1";"2";"58.9";"56"
"45569";"A043967";"A043958";"1013800";"2024JJ00";"9.1";"2.1";"2";"58.6";"55.9"
"45577";"A043967";"A043958";"1013850";"2018JJ00";"69.1";"1.8";"1.7";"62.8";"58.9"
"45578";"A043967";"A043958";"1013850";"2019JJ00";"81.7";"1.8";"1.7";"62.8";"58.9"
"45579";"A043967";"A043958";"1013850";"2020JJ00";"90";"1.8";"1.7";"62.3";"58.4"
"45580";"A043967";"A043958";"1013850";"2021JJ00";"104";"1.8";"1.7";"62.2";"58.4"
"45581";"A043967";"A043958";"1013850";"2022JJ00";"117";"1.8";"1.7";"61.7";"58"
"45582";"A043967";"A043958";"1013850";"2023JJ00";"157.5";"1.8";"1.7";"61.2";"57.6"
"45583";"A043967";"A043958";"1013850";"2024JJ00";"207";"1.8";"1.7";"61.2";"57.6"
"45591";"A043967";"A043958";"1013900";"2018JJ00";"0";;;;
"45592";"A043967";"A043958";"1013900";"2019JJ00";"0.1";"1.4";"1.3";;
"45593";"A043967";"A043958";"1013900";"2020JJ00";"0.1";"1.7";"1.6";;
"45594";"A043967";"A043958";"1013900";"2021JJ00";"0.1";"1.5";"1.5";;
"45595";"A043967";"A043958";"1013900";"2022JJ00";"0.1";"1.6";"1.6";;
"45596";"A043967";"A043958";"1013900";"2023JJ00";"0.1";"1.9";"1.9";"58";"54.5"
"45597";"A043967";"A043958";"1013900";"2024JJ00";"0.1";"2.2";"2.1";"58.2";"55.8"
"45605";"A043967";"A043958";"1013950";"2018JJ00";"0";;;;
"45606";"A043967";"A043958";"1013950";"2019JJ00";"0";;;;
"45607";"A043967";"A043958";"1013950";"2020JJ00";"0";;;;
"45608";"A043967";"A043958";"1013950";"2021JJ00";"0";;;;
"45609";"A043967";"A043958";"1013950";"2022JJ00";"0";;;;
"45610";"A043967";"A043958";"1013950";"2023JJ00";"0";;;;
"45611";"A043967";"A043958";"1013950";"2024JJ00";"0";;;;
"45619";"A043967";"A043958";"1014040";"2018JJ00";"0";;;;
"45620";"A043967";"A043958";"1014040";"2019JJ00";"0";;;;
"45621";"A043967";"A043958";"1014040";"2020JJ00";"0.1";"1.7";"1.6";;
"45622";"A043967";"A043958";"1014040";"2021JJ00";"0.1";"1.4";"1.4";;
"45623";"A043967";"A043958";"1014040";"2022JJ00";"0.1";"1.7";"1.6";;
"45624";"A043967";"A043958";"1014040";"2023JJ00";"0.1";"1.9";"1.9";"58";"54.3"
"45625";"A043967";"A043958";"1014040";"2024JJ00";"0.1";"2.1";"2";"58.4";"55.8"
"45633";"A043967";"A043958";"1014050";"2018JJ00";"0";;;;
"45634";"A043967";"A043958";"1014050";"2019JJ00";"0";;;;
"45635";"A043967";"A043958";"1014050";"2020JJ00";"0";;;;
"45636";"A043967";"A043958";"1014050";"2021JJ00";"0";;;;
"45637";"A043967";"A043958";"1014050";"2022JJ00";"0";;;;
"45638";"A043967";"A043958";"1014050";"2023JJ00";"0";;;;
"45639";"A043967";"A043958";"1014050";"2024JJ00";"0";;;;
"45647";"A043967";"A043958";"1014800";"2018JJ00";"457.1";"2.6";"2.2";"62.4";"58.6"
"45648";"A043967";"A043958";"1014800";"2019JJ00";"545.6";"2.6";"2.2";"62.4";"58.6"
"45649";"A043967";"A043958";"1014800";"2020JJ00";"645.7";"2.6";"2.2";"62.2";"58.4"
"45650";"A043967";"A043958";"1014800";"2021JJ00";"773.3";"2.6";"2.3";"62.3";"58.6"
"45651";"A043967";"A043958";"1014800";"2022JJ00";"940.9";"2.6";"2.3";"62.3";"58.7"
"45652";"A043967";"A043958";"1014800";"2023JJ00";"1207.6";"2.7";"2.3";"62.2";"58.8"
"45653";"A043967";"A043958";"1014800";"2024JJ00";"1520";"2.6";"2.3";"62.6";"59.3"
"45661";"A043967";"A043958";"1014850";"2018JJ00";"39.7";"2.1";"1.8";"62.1";"58.2"
"45662";"A043967";"A043958";"1014850";"2019JJ00";"48.7";"2.1";"1.8";"61.9";"58"
"45663";"A043967";"A043958";"1014850";"2020JJ00";"60";"2.1";"1.9";"61.3";"57.5"
"45664";"A043967";"A043958";"1014850";"2021JJ00";"78.9";"2.1";"1.9";"61.2";"57.5"
"45665";"A043967";"A043958";"1014850";"2022JJ00";"99.9";"2.1";"1.9";"60.9";"57.2"
"45666";"A043967";"A043958";"1014850";"2023JJ00";"139.2";"2.2";"2";"60.3";"56.8"
"45667";"A043967";"A043958";"1014850";"2024JJ00";"196.5";"2.2";"2";"60.1";"56.8"
"45675";"A043967";"A043958";"1014950";"2018JJ00";"39.4";"2.1";"1.8";"62.1";"58.2"
"45676";"A043967";"A043958";"1014950";"2019JJ00";"48.3";"2.1";"1.8";"61.9";"58.1"
"45677";"A043967";"A043958";"1014950";"2020JJ00";"59.3";"2.1";"1.8";"61.3";"57.5"
"45678";"A043967";"A043958";"1014950";"2021JJ00";"78";"2.1";"1.9";"61.3";"57.5"
"45679";"A043967";"A043958";"1014950";"2022JJ00";"99";"2.1";"1.9";"61";"57.2"
"45680";"A043967";"A043958";"1014950";"2023JJ00";"137.5";"2.1";"2";"60.3";"56.8"
"45681";"A043967";"A043958";"1014950";"2024JJ00";"192.1";"2.2";"2";"60.2";"56.9"
"45689";"A043967";"A043958";"1014900";"2018JJ00";"0.3";"2.7";"2.5";"60.5";"56.2"
"45690";"A043967";"A043958";"1014900";"2019JJ00";"0.4";"2.8";"2.5";"60.3";"56.2"
"45691";"A043967";"A043958";"1014900";"2020JJ00";"0.7";"2.9";"2.6";"59.8";"55.9"
"45692";"A043967";"A043958";"1014900";"2021JJ00";"0.9";"2.8";"2.5";"59.7";"56.1"
"45693";"A043967";"A043958";"1014900";"2022JJ00";"1";"2.8";"2.5";"58.9";"55.6"
"45694";"A043967";"A043958";"1014900";"2023JJ00";"1.7";"2.9";"2.7";"58";"55.1"
"45695";"A043967";"A043958";"1014900";"2024JJ00";"4.4";"2.7";"2.4";"57.5";"54.7"
"45703";"A043967";"A028662";"1050010";"2018JJ00";"45.6";"2.5";"2";"129.7";"121.9"
"45704";"A043967";"A028662";"1050010";"2019JJ00";"58.2";"2.6";"2.1";"131";"123.3"
"45705";"A043967";"A028662";"1050010";"2020JJ00";"57.3";"2.5";"2";"128.9";"121.1"
"45706";"A043967";"A028662";"1050010";"2021JJ00";"70.6";"2.6";"2.1";"129";"121.4"
"45707";"A043967";"A028662";"1050010";"2022JJ00";"79.1";"2.6";"2.1";"128.6";"120.9"
"45708";"A043967";"A028662";"1050010";"2023JJ00";"88.9";"2.6";"2.1";"128.6";"120.6"
"45709";"A043967";"A028662";"1050010";"2024JJ00";"110.1";"2.6";"2.1";"127.2";"119.3"
"45717";"A043967";"A028662";"1050015";"2018JJ00";"9.1";"1";"1";"130.5";"122.6"
"45718";"A043967";"A028662";"1050015";"2019JJ00";"10.9";"1";"1";"131";"123"
"45719";"A043967";"A028662";"1050015";"2020JJ00";"11.3";"1";"1";"129.3";"121.3"
"45720";"A043967";"A028662";"1050015";"2021JJ00";"13.6";"1";"1";"129.7";"122.2"
"45721";"A043967";"A028662";"1050015";"2022JJ00";"15.1";"1";"1";"129.1";"121.6"
"45722";"A043967";"A028662";"1050015";"2023JJ00";"16.5";"1";"1";"129.2";"121.4"
"45723";"A043967";"A028662";"1050015";"2024JJ00";"19.1";"1";"1";"128.4";"120.5"
"45731";"A043967";"A028662";"A043011";"2018JJ00";"7.5";"1";"1";"130.4";"122.4"
"45732";"A043967";"A028662";"A043011";"2019JJ00";"8.9";"1";"1";"130.7";"122.6"
"45733";"A043967";"A028662";"A043011";"2020JJ00";"9.5";"1";"1";"129.1";"121.2"
"45734";"A043967";"A028662";"A043011";"2021JJ00";"11.5";"1";"1";"129.5";"122.1"
"45735";"A043967";"A028662";"A043011";"2022JJ00";"12.6";"1";"1";"129.1";"121.5"
"45736";"A043967";"A028662";"A043011";"2023JJ00";"13.8";"1";"1";"129.2";"121.5"
"45737";"A043967";"A028662";"A043011";"2024JJ00";"15.9";"1";"1";"128.6";"120.9"
"45745";"A043967";"A028662";"A043012";"2018JJ00";"1.7";"1";"1";"130.9";"123.5"
"45746";"A043967";"A028662";"A043012";"2019JJ00";"2";"1";"1";"132.4";"124.9"
"45747";"A043967";"A028662";"A043012";"2020JJ00";"1.9";"1";"1";"130.4";"122.1"
"45748";"A043967";"A028662";"A043012";"2021JJ00";"2.1";"1";"1";"131.2";"123.4"
"45749";"A043967";"A028662";"A043012";"2022JJ00";"2.5";"1";"1";"129.2";"121.7"
"45750";"A043967";"A028662";"A043012";"2023JJ00";"2.8";"1";"1";"129.1";"121.3"
"45751";"A043967";"A028662";"A043012";"2024JJ00";"3.2";"1";"1";"127.2";"118.8"
"45759";"A043967";"A028662";"1016010";"2018JJ00";"36.4";"2.9";"2.2";"129.5";"121.8"
"45760";"A043967";"A028662";"1016010";"2019JJ00";"47.3";"3";"2.3";"131";"123.4"
"45761";"A043967";"A028662";"1016010";"2020JJ00";"46";"2.9";"2.3";"128.8";"121.1"
"45762";"A043967";"A028662";"1016010";"2021JJ00";"56.9";"2.9";"2.3";"128.8";"121.2"
"45763";"A043967";"A028662";"1016010";"2022JJ00";"64.1";"2.9";"2.4";"128.5";"120.8"
"45764";"A043967";"A028662";"1016010";"2023JJ00";"72.4";"3";"2.4";"128.5";"120.5"
"45765";"A043967";"A028662";"1016010";"2024JJ00";"91";"2.9";"2.4";"126.9";"119.1"
"45773";"A043967";"A028662";"1050190";"2018JJ00";"1.1";"2.4";"1.8";"131";"123.5"
"45774";"A043967";"A028662";"1050190";"2019JJ00";"1.5";"2.4";"1.9";"132";"125.2"
"45775";"A043967";"A028662";"1050190";"2020JJ00";"1.5";"2.4";"1.9";"128.5";"121.6"
"45776";"A043967";"A028662";"1050190";"2021JJ00";"1.8";"2.4";"1.9";"129.2";"121.5"
"45777";"A043967";"A028662";"1050190";"2022JJ00";"2";"2.4";"2";"129.7";"121.5"
"45778";"A043967";"A028662";"1050190";"2023JJ00";"2.3";"2.4";"2";"130.8";"123.5"
"45779";"A043967";"A028662";"1050190";"2024JJ00";"2.6";"2.4";"2";"128.3";"120.4"
"45787";"A043967";"A028662";"1050195";"2018JJ00";"0.5";"2.4";"1.4";"132.5";"126"
"45788";"A043967";"A028662";"1050195";"2019JJ00";"0.6";"2.5";"1.5";"131.9";"123.6"
"45789";"A043967";"A028662";"1050195";"2020JJ00";"0.5";"2.5";"1.4";"127.1";"120.4"
"45790";"A043967";"A028662";"1050195";"2021JJ00";"0.6";"2.4";"1.5";"130.1";"120.9"
"45791";"A043967";"A028662";"1050195";"2022JJ00";"0.7";"2.4";"1.5";"129.7";"122.7"
"45792";"A043967";"A028662";"1050195";"2023JJ00";"0.7";"2.5";"1.5";"133.3";"126.4"
"45793";"A043967";"A028662";"1050195";"2024JJ00";"0.8";"2.5";"1.5";"130.2";"122.4"
"45801";"A043967";"A028662";"1050200";"2018JJ00";"0.7";"2.3";"2.1";"129.9";"121.9"
"45802";"A043967";"A028662";"1050200";"2019JJ00";"0.9";"2.3";"2.1";"132.1";"126"
"45803";"A043967";"A028662";"1050200";"2020JJ00";"1";"2.3";"2.2";"129.3";"122.3"
"45804";"A043967";"A028662";"1050200";"2021JJ00";"1.2";"2.3";"2.2";"128.8";"121.6"
"45805";"A043967";"A028662";"1050200";"2022JJ00";"1.3";"2.3";"2.2";"129.7";"121.1"
"45806";"A043967";"A028662";"1050200";"2023JJ00";"1.5";"2.3";"2.2";"129.7";"122.1"
"45807";"A043967";"A028662";"1050200";"2024JJ00";"1.8";"2.3";"2.2";"127.5";"119.6"
"45815";"A043967";"A028662";"1050055";"2018JJ00";"34.4";"2.9";"2.2";"129.4";"121.7"
"45816";"A043967";"A028662";"1050055";"2019JJ00";"44.7";"3";"2.3";"131";"123.4"
"45817";"A043967";"A028662";"1050055";"2020JJ00";"43.5";"2.9";"2.3";"128.8";"121"
"45818";"A043967";"A028662";"1050055";"2021JJ00";"53.7";"2.9";"2.3";"128.8";"121.3"
"45819";"A043967";"A028662";"1050055";"2022JJ00";"60.4";"2.9";"2.3";"128.4";"120.7"
"45820";"A043967";"A028662";"1050055";"2023JJ00";"68.2";"2.9";"2.4";"128.5";"120.4"
"45821";"A043967";"A028662";"1050055";"2024JJ00";"85.9";"2.9";"2.4";"126.9";"119.2"
"45829";"A043967";"A028662";"1017780";"2018JJ00";"18";"2";"1.9";"129.4";"121.7"
"45830";"A043967";"A028662";"1017780";"2019JJ00";"22.4";"2";"1.9";"130.9";"123.4"
"45831";"A043967";"A028662";"1017780";"2020JJ00";"22.3";"2";"1.9";"128.8";"121"
"45832";"A043967";"A028662";"1017780";"2021JJ00";"27.4";"2";"1.9";"128.8";"121.2"
"45833";"A043967";"A028662";"1017780";"2022JJ00";"30.2";"2";"1.9";"128.4";"120.6"
"45834";"A043967";"A028662";"1017780";"2023JJ00";"33.7";"2";"1.9";"128.1";"119.8"
"45835";"A043967";"A028662";"1017780";"2024JJ00";"44.6";"2";"1.9";"127";"119.4"
"45843";"A043967";"A028662";"1017790";"2018JJ00";"13.8";"2";"1.9";"128.8";"121.1"
"45844";"A043967";"A028662";"1017790";"2019JJ00";"17";"2";"1.9";"130";"122.5"
"45845";"A043967";"A028662";"1017790";"2020JJ00";"17.7";"2";"1.9";"128.1";"120.3"
"45846";"A043967";"A028662";"1017790";"2021JJ00";"22.2";"2";"1.9";"128.5";"120.9"
"45847";"A043967";"A028662";"1017790";"2022JJ00";"24.2";"2";"1.9";"128.1";"120.2"
"45848";"A043967";"A028662";"1017790";"2023JJ00";"27.3";"2";"1.9";"127.6";"119.5"
"45849";"A043967";"A028662";"1017790";"2024JJ00";"35.8";"2";"1.9";"126.9";"119.3"
"45857";"A043967";"A028662";"1017800";"2018JJ00";"4.2";"2";"1.9";"131.3";"123.6"
"45858";"A043967";"A028662";"1017800";"2019JJ00";"5.4";"2";"1.9";"133.7";"126.6"
"45859";"A043967";"A028662";"1017800";"2020JJ00";"4.6";"2";"1.9";"131.5";"123.8"
"45860";"A043967";"A028662";"1017800";"2021JJ00";"5.2";"2";"1.9";"130.4";"122.8"
"45861";"A043967";"A028662";"1017800";"2022JJ00";"6";"2";"2";"129.8";"121.8"
"45862";"A043967";"A028662";"1017800";"2023JJ00";"6.4";"2";"2";"130.2";"121.5"
"45863";"A043967";"A028662";"1017800";"2024JJ00";"8.8";"2";"2";"127.6";"120"
"45871";"A043967";"A028662";"1016090";"2018JJ00";"16.4";"3.9";"2.6";"129.4";"121.8"
"45872";"A043967";"A028662";"1016090";"2019JJ00";"22.3";"3.9";"2.7";"131.1";"123.3"
"45873";"A043967";"A028662";"1016090";"2020JJ00";"21.2";"3.9";"2.7";"128.9";"121.1"
"45874";"A043967";"A028662";"1016090";"2021JJ00";"26.3";"3.9";"2.7";"128.8";"121.3"
"45875";"A043967";"A028662";"1016090";"2022JJ00";"30.2";"3.8";"2.8";"128.5";"120.9"
"45876";"A043967";"A028662";"1016090";"2023JJ00";"34.5";"3.8";"2.8";"128.8";"121"
"45877";"A043967";"A028662";"1016090";"2024JJ00";"41.3";"3.8";"2.8";"126.8";"118.8"
"45885";"A043967";"A028662";"1017810";"2018JJ00";"9.9";"4";"2.2";"129";"121.6"
"45886";"A043967";"A028662";"1017810";"2019JJ00";"13.1";"4";"2.2";"130.6";"122.8"
"45887";"A043967";"A028662";"1017810";"2020JJ00";"12.1";"3.9";"2.2";"128.6";"120.7"
"45888";"A043967";"A028662";"1017810";"2021JJ00";"14.9";"3.9";"2.2";"128.7";"121.3"
"45889";"A043967";"A028662";"1017810";"2022JJ00";"17.3";"3.9";"2.3";"128.5";"120.9"
"45890";"A043967";"A028662";"1017810";"2023JJ00";"19.2";"3.9";"2.3";"128.8";"121.1"
"45891";"A043967";"A028662";"1017810";"2024JJ00";"22.9";"3.8";"2.3";"127.2";"119.3"
"45899";"A043967";"A028662";"1017880";"2018JJ00";"6.5";"3.7";"3.2";"130.1";"122.2"
"45900";"A043967";"A028662";"1017880";"2019JJ00";"9.3";"3.8";"3.3";"131.8";"124.2"
"45901";"A043967";"A028662";"1017880";"2020JJ00";"9";"3.8";"3.3";"129.3";"121.6"
"45902";"A043967";"A028662";"1017880";"2021JJ00";"11.4";"3.8";"3.4";"129";"121.3"
"45903";"A043967";"A028662";"1017880";"2022JJ00";"12.9";"3.8";"3.4";"128.4";"120.7"
"45904";"A043967";"A028662";"1017880";"2023JJ00";"15.3";"3.8";"3.5";"128.8";"120.8"
"45905";"A043967";"A028662";"1017880";"2024JJ00";"18.4";"3.7";"3.5";"126.3";"118.1"
"45913";"A043967";"A028662";"1050220";"2018JJ00";"0.9";"4.3";"3.2";"129.4";"121.6"
"45914";"A043967";"A028662";"1050220";"2019JJ00";"1.1";"4.4";"3.4";"130.6";"123"
"45915";"A043967";"A028662";"1050220";"2020JJ00";"1.1";"4.3";"3.3";"128.5";"120.6"
"45916";"A043967";"A028662";"1050220";"2021JJ00";"1.4";"4.2";"3.4";"127.3";"119.7"
"45917";"A043967";"A028662";"1050220";"2022JJ00";"1.7";"4.3";"3.4";"128.4";"120.4"
"45918";"A043967";"A028662";"1050220";"2023JJ00";"2";"4.3";"3.5";"128.5";"119.7"
"45919";"A043967";"A028662";"1050220";"2024JJ00";"2.5";"4.3";"3.5";"125.5";"117.3"
"45927";"A043967";"A028662";"A043959";"2018JJ00";"37.2";"2.6";"2";"130.1";"122.5"
"45928";"A043967";"A028662";"A043959";"2019JJ00";"47.3";"2.6";"2.1";"131.5";"124"
"45929";"A043967";"A028662";"A043959";"2020JJ00";"46";"2.6";"2.1";"129.4";"121.6"
"45930";"A043967";"A028662";"A043959";"2021JJ00";"55.9";"2.6";"2.1";"129.4";"121.9"
"45931";"A043967";"A028662";"A043959";"2022JJ00";"62.1";"2.6";"2.1";"129.1";"121.5"
"45932";"A043967";"A028662";"A043959";"2023JJ00";"68.7";"2.6";"2.2";"129.2";"121.2"
"45933";"A043967";"A028662";"A043959";"2024JJ00";"84";"2.6";"2.2";"127.7";"119.8"
"45941";"A043967";"A028662";"A043960";"2018JJ00";"8.3";"2.3";"1.9";"127.7";"119.9"
"45942";"A043967";"A028662";"A043960";"2019JJ00";"10.9";"2.4";"1.9";"128.9";"120.8"
"45943";"A043967";"A028662";"A043960";"2020JJ00";"11.4";"2.4";"1.9";"126.9";"119.1"
"45944";"A043967";"A028662";"A043960";"2021JJ00";"14.7";"2.4";"2";"127.2";"119.5"
"45945";"A043967";"A028662";"A043960";"2022JJ00";"17.1";"2.4";"2";"126.9";"119"
"45946";"A043967";"A028662";"A043960";"2023JJ00";"20.2";"2.4";"2";"126.9";"118.9"
"45947";"A043967";"A028662";"A043960";"2024JJ00";"26.1";"2.4";"2.1";"125.7";"118"
"45955";"A043967";"A028662";"A025340";"2018JJ00";"0.1";"1.6";"1.4";"139.1";"135.4"
"45956";"A043967";"A028662";"A025340";"2019JJ00";"0.1";"1.5";"1.4";"133.9";"127.6"
"45957";"A043967";"A028662";"A025340";"2020JJ00";"0.1";"1.7";"1.5";"133.4";"123.7"
"45958";"A043967";"A028662";"A025340";"2021JJ00";"0.2";"1.6";"1.5";"136.2";"129.9"
"45959";"A043967";"A028662";"A025340";"2022JJ00";"0.2";"1.7";"1.6";"132.8";"123.3"
"45960";"A043967";"A028662";"A025340";"2023JJ00";"0.2";"1.7";"1.6";"133.5";"127.9"
"45961";"A043967";"A028662";"A025340";"2024JJ00";"0.3";"1.7";"1.5";"127.6";"120.9"
"45969";"A043967";"A028662";"A025343";"2018JJ00";"8.8";"2.7";"1.7";"126.9";"118.8"
"45970";"A043967";"A028662";"A025343";"2019JJ00";"11.4";"2.8";"1.8";"128.3";"120.4"
"45971";"A043967";"A028662";"A025343";"2020JJ00";"11.6";"2.7";"1.8";"126.3";"118.4"
"45972";"A043967";"A028662";"A025343";"2021JJ00";"15";"2.7";"1.8";"126.7";"119"
"45973";"A043967";"A028662";"A025343";"2022JJ00";"18.2";"2.7";"1.8";"126.4";"118.7"
"45974";"A043967";"A028662";"A025343";"2023JJ00";"21.4";"2.6";"1.8";"126.2";"118.5"
"45975";"A043967";"A028662";"A025343";"2024JJ00";"25.7";"2.6";"1.8";"124.9";"117.2"
"45983";"A043967";"A028662";"A025351";"2018JJ00";"29.6";"2.6";"2.1";"130.1";"122.5"
"45984";"A043967";"A028662";"A025351";"2019JJ00";"37.5";"2.7";"2.2";"131.3";"123.7"
"45985";"A043967";"A028662";"A025351";"2020JJ00";"36.9";"2.7";"2.2";"129.3";"121.7"
"45986";"A043967";"A028662";"A025351";"2021JJ00";"45.5";"2.7";"2.2";"129.4";"122"
"45987";"A043967";"A028662";"A025351";"2022JJ00";"49.5";"2.7";"2.3";"129.2";"121.7"
"45988";"A043967";"A028662";"A025351";"2023JJ00";"54.7";"2.7";"2.3";"129.4";"121.5"
"45989";"A043967";"A028662";"A025351";"2024JJ00";"67.1";"2.7";"2.3";"128";"120.2"
"45997";"A043967";"A028662";"A025359";"2018JJ00";"7.1";"1.8";"1.8";"131.1";"123.3"
"45998";"A043967";"A028662";"A025359";"2019JJ00";"9.1";"1.9";"1.8";"133.1";"126"
"45999";"A043967";"A028662";"A025359";"2020JJ00";"8.6";"1.9";"1.8";"130.6";"122.6"
"46000";"A043967";"A028662";"A025359";"2021JJ00";"9.9";"1.9";"1.8";"130.2";"122.5"
"46001";"A043967";"A028662";"A025359";"2022JJ00";"11.3";"1.9";"1.8";"129.4";"121.5"
"46002";"A043967";"A028662";"A025359";"2023JJ00";"12.7";"1.9";"1.8";"129.6";"121.3"
"46003";"A043967";"A028662";"A025359";"2024JJ00";"17";"1.9";"1.8";"127.3";"119.4"
"46011";"A043967";"A028662";"A025342";"2018JJ00";"1.9";"2.1";"1.7";"125.8";"116.9"
"46012";"A043967";"A028662";"A025342";"2019JJ00";"2.5";"2.1";"1.7";"126.6";"118.8"
"46013";"A043967";"A028662";"A025342";"2020JJ00";"2.9";"2";"1.7";"125.6";"118"
"46014";"A043967";"A028662";"A025342";"2021JJ00";"4";"2";"1.7";"126.1";"118.3"
"46015";"A043967";"A028662";"A025342";"2022JJ00";"5.1";"2";"1.7";"125.1";"117.1"
"46016";"A043967";"A028662";"A025342";"2023JJ00";"6.1";"2";"1.7";"124.9";"116.9"
"46017";"A043967";"A028662";"A025342";"2024JJ00";"7.3";"2";"1.8";"123.5";"115.9"
"46025";"A043967";"A028662";"A025347";"2018JJ00";"6.8";"2.9";"1.8";"127.3";"119.6"
"46026";"A043967";"A028662";"A025347";"2019JJ00";"8.9";"3";"1.8";"128.8";"121"
"46027";"A043967";"A028662";"A025347";"2020JJ00";"8.7";"2.9";"1.8";"126.6";"118.6"
"46028";"A043967";"A028662";"A025347";"2021JJ00";"11";"2.9";"1.8";"126.9";"119.3"
"46029";"A043967";"A028662";"A025347";"2022JJ00";"13.2";"2.9";"1.8";"126.9";"119.3"
"46030";"A043967";"A028662";"A025347";"2023JJ00";"15.3";"2.9";"1.9";"126.7";"119"
"46031";"A043967";"A028662";"A025347";"2024JJ00";"18.4";"2.9";"1.9";"125.5";"117.7"
"46039";"A043967";"A028662";"A025350";"2018JJ00";"15.4";"3";"2.2";"129.9";"122.3"
"46040";"A043967";"A028662";"A025350";"2019JJ00";"19.6";"3.1";"2.3";"131.3";"123.6"
"46041";"A043967";"A028662";"A025350";"2020JJ00";"18.7";"3";"2.3";"129.3";"121.6"
"46042";"A043967";"A028662";"A025350";"2021JJ00";"22.3";"3";"2.3";"129.3";"121.9"
"46043";"A043967";"A028662";"A025350";"2022JJ00";"25.1";"3";"2.4";"129.1";"121.6"
"46044";"A043967";"A028662";"A025350";"2023JJ00";"27.2";"3.1";"2.5";"129.4";"121.7"
"46045";"A043967";"A028662";"A025350";"2024JJ00";"31.9";"3";"2.4";"128.2";"120.4"
"46053";"A043967";"A028662";"A025354";"2018JJ00";"14.2";"2.3";"2";"130.3";"122.9"
"46054";"A043967";"A028662";"A025354";"2019JJ00";"17.9";"2.3";"2.1";"131.3";"124"
"46055";"A043967";"A028662";"A025354";"2020JJ00";"18.2";"2.3";"2.1";"129.4";"121.8"
"46056";"A043967";"A028662";"A025354";"2021JJ00";"23.2";"2.3";"2.1";"129.6";"122"
"46057";"A043967";"A028662";"A025354";"2022JJ00";"24.4";"2.4";"2.2";"129.4";"121.9"
"46058";"A043967";"A028662";"A025354";"2023JJ00";"27.5";"2.4";"2.2";"129.3";"121.2"
"46059";"A043967";"A028662";"A025354";"2024JJ00";"35.3";"2.4";"2.3";"127.9";"120.1"
"46067";"A043967";"A028662";"A025358";"2018JJ00";"5.3";"1.9";"1.8";"131.1";"123.2"
"46068";"A043967";"A028662";"A025358";"2019JJ00";"6.8";"1.9";"1.8";"133.1";"126.1"
